ruta,tipo,bytes,sha256
src/main/res/drawable/widget_palette_lavender_0_root.xml,drawable,278,b7497d3cb753d301a74a9f6fc8f9d3019e3ccb4b548da464e4a4a8860e14a364
src/main/res/drawable/widget_palette_lavender_1_root.xml,drawable,278,d21a739675dba50e4075df798b747f263e5cf577731204ff4a379389f8257fdd
src/main/res/drawable/widget_palette_lavender_2_root.xml,drawable,278,3ba5b94d6556a86c9ea7df161747dcaa81041cc3c7eaa49d26defb083bc6d64f
src/main/res/drawable/widget_palette_lavender_3_root.xml,drawable,278,c4dadd8e95ce1da375741b4cbbbe6a7901fdc8d32ddc39360cb1eeb4c00918d6
src/main/res/drawable/widget_palette_marple_0_root.xml,drawable,278,c13dfb88c186e6783f535e1df5c05b5640f04f3ed2bb7cacc48ebd8dae5d5166
src/main/res/drawable/widget_palette_marple_1_root.xml,drawable,278,52f4cd4aeb8ff96828753c0fe00992a3c3eea90cab0126c6e20ea4f29acb7b3e
src/main/res/drawable/widget_palette_marple_2_root.xml,drawable,278,d914819e9f9d70321c19cf16730af6ab7a5d9c3aa2b35ce1ef760a1eeecc1e87
src/main/res/drawable/widget_palette_marple_3_root.xml,drawable,278,2de5285ee57936829ca9fb9a5f59320bbc7e3af0817356d9643a188514bd53a7
src/main/res/drawable/widget_palette_midnight_0_root.xml,drawable,278,d9e1a03e5e1650e7573ac40547c6a3d6593b739d15e4397dec072e6109da732b
src/main/res/drawable/widget_palette_midnight_1_root.xml,drawable,278,38321ca52f564dac8907aa1874690faf6d6e0ac51733b4ca7023d6d05b224fcf
src/main/res/drawable/widget_palette_midnight_2_root.xml,drawable,278,e9c5a13bd1f3a68925dbe241ee3312aef224927036497c8c0bea84ccad176820
src/main/res/drawable/widget_palette_midnight_3_root.xml,drawable,278,e4d9dc220d814a7339f14f1e95f0553e397785e376ff020fe3e78e8dc5cb2c83
src/main/res/drawable/widget_palette_mint_0_root.xml,drawable,278,cb95fc496cc6113261c2acd6080de836b57ec5696a3043c5e7f5ad8b50968e7a
src/main/res/drawable/widget_palette_mint_1_root.xml,drawable,278,16aa64b21f08abe4ca1fd2a3135c0907c8ca1a5c9c7c82fc34ad5972872053d7
src/main/res/drawable/widget_palette_mint_2_root.xml,drawable,278,48679b83c3cbf484a6f3d6b2953cf0addd9857f34136dd61418d963abe795541
src/main/res/drawable/widget_palette_mint_3_root.xml,drawable,278,d9fba8fedf1c4182bb3d8bbf334e7bf21cee0d166b15b6c65d48418f87c0b851
src/main/res/drawable/widget_palette_monochrome_0_root.xml,drawable,278,197214d30a10da75507696c253b6d704a5e8d21dfcbc8acb40d6621e00b9cff1
src/main/res/drawable/widget_palette_monochrome_1_root.xml,drawable,278,d280627f62d81f618ea2db5e5b14054a5c0bde23db7557c0ee119612d45425aa
src/main/res/drawable/widget_palette_monochrome_2_root.xml,drawable,278,fab88c302dd8ee89845f84ac6d469dc8cf32107a72ba5949ac2ee777f4385673
src/main/res/drawable/widget_palette_monochrome_3_root.xml,drawable,278,91ec4ad171172cd29f811e49293252d9dee9bf3813c9920f99bc178d2a83b356
src/main/res/drawable/widget_palette_mustard_0_root.xml,drawable,278,f1b2242563dbf6325711e0984d4b34de18b71f3b6470d9b839e9e07d1a54fc32
src/main/res/drawable/widget_palette_mustard_1_root.xml,drawable,278,62bf4ca0c8dbe137fc2792254b53efed371da74f7de73955f77b34b5b068f635
src/main/res/drawable/widget_palette_mustard_2_root.xml,drawable,278,f7c1558fe4190c0caa6b031c22117d45e8f1a20b3fc075efe11e177b69384352
src/main/res/drawable/widget_palette_mustard_3_root.xml,drawable,278,1105e993d0b3d48cb81a2bf9b72625299b2ca9728e29a9a915c8dde6fdde6b82
src/main/res/drawable/widget_palette_navy_0_root.xml,drawable,278,f3308faf94a9f0ce0ecd75d0828339843d6fdc962de304a029c12078f351b8ab
src/main/res/drawable/widget_palette_navy_1_root.xml,drawable,278,5be63e2450dbe5854d4f3eb1d42b45fdb77266716ca88f8991bd8e7cefeafc12
src/main/res/drawable/widget_palette_navy_2_root.xml,drawable,278,ea61501639ce1ba91eafbc552ff93a1e9a92d58139754e94b164663ab2129c5b
src/main/res/drawable/widget_palette_navy_3_root.xml,drawable,278,c6aaa3d4027c3de0b6c1d297dd060b1ad93729830ff5cf540c8109f13131999f
src/main/res/drawable/widget_palette_neon_green_0_root.xml,drawable,278,477348dd9e9053fa8871533b58f9be7372ccd4a5505d9640f67e98c59008037d
src/main/res/drawable/widget_palette_neon_green_1_root.xml,drawable,278,dd5aaa0fbdc72c68f26b3d7dbba10380df5073372bd52781d79d050d9ecb161c
src/main/res/drawable/widget_palette_neon_green_2_root.xml,drawable,278,6c4420e83b8a4fd49675a9967a40fcc40bd37d4457734b2507ef0c430aa6b6d1
src/main/res/drawable/widget_palette_neon_green_3_root.xml,drawable,278,cd8b88d4c17a3cd157717addb9b3f2a6db98649f662f0ae3773afb13c5eb204a
src/main/res/drawable/widget_palette_neon_lime_0_root.xml,drawable,278,5bdf1d6db96f1262e4424a97568cfbbc2955ced742e69b81e57e2184764508d8
src/main/res/drawable/widget_palette_neon_lime_1_root.xml,drawable,278,5691ace3033f64b84104a698f2530120c59963efee8ec5bb57ac964d851d17a2
src/main/res/drawable/widget_palette_neon_lime_2_root.xml,drawable,278,dbd83d14453bcd67232dac522ae45d7881369905f017196f4ff799f2ba23d37a
src/main/res/drawable/widget_palette_neon_lime_3_root.xml,drawable,278,8e22d872721404f1f70cf5be93d60839bc39baa0e23cc211433c74125e902722
src/main/res/drawable/widget_palette_neon_pink_0_root.xml,drawable,278,57abcf90385f61a4072e0fb2a83e7ee61dec4e49a05a06de399e339a834938da
src/main/res/drawable/widget_palette_neon_pink_1_root.xml,drawable,278,dfba00407af46d1e15e56533e241149aa106d4890cd1d12f0d82510e4c646fbb
src/main/res/drawable/widget_palette_neon_pink_2_root.xml,drawable,278,9c2a95d0e05d9781a0351f8e63e8ab9dffc687a47ce0961d3901f0bb0ccb6c07
src/main/res/drawable/widget_palette_neon_pink_3_root.xml,drawable,278,98ef214f7fb4d0dbb037fb8941ffea9ba2cbe0860cc6aa60b95951a8bd7d8863
src/main/res/drawable/widget_palette_neon_violet_0_root.xml,drawable,278,63b8e5994b890606abc514a437cecca82fa88cb91804bbb910381c3db12555c3
src/main/res/drawable/widget_palette_neon_violet_1_root.xml,drawable,278,3aaede54e5cf28e4517101bc9891e08d654054512d5287e0f586811dd8da5d66
src/main/res/drawable/widget_palette_neon_violet_2_root.xml,drawable,278,f411d892cf2ba6c487e5063501638e942c59a38fc78e4b1c4938e4d0a197bce8
src/main/res/drawable/widget_palette_neon_violet_3_root.xml,drawable,278,bc5a37c8201cd646839ec05b355c6cd60e1d67ea975279b9930347af6faaabca
src/main/res/drawable/widget_palette_neon_yellow_0_root.xml,drawable,278,fe06fe5d30b93ccd9fefba99b7f9ed661a0e5d046e94b75b13df9fdd9b7c3776
src/main/res/drawable/widget_palette_neon_yellow_1_root.xml,drawable,278,64f2c49c572e0303394c7beb1b77379a1b46597a9eb5ce848cd51cdfdcd59af8
src/main/res/drawable/widget_palette_neon_yellow_2_root.xml,drawable,278,21b3d2fc3db9bca2dfa448fea96d384a8e33d649e51ddaacaebab117717f6f0b
src/main/res/drawable/widget_palette_neon_yellow_3_root.xml,drawable,278,5a28bf1f81a96082ead291078167ad8da01f4c5a2f13d829ccc9b482a2e125ce
src/main/res/drawable/widget_palette_neutral_0_root.xml,drawable,278,911123612e67eef4998555c2b314a3f7bf282974caca62f369f9a0e946347513
src/main/res/drawable/widget_palette_neutral_1_root.xml,drawable,278,fb1a2f34f73a13804cde1761b5306a121cc92f55d0c07c9ca5cc59e5d5c21e2c
src/main/res/drawable/widget_palette_neutral_2_root.xml,drawable,278,b799d3f546f4a4ca2cd682ea4000d794fa3c44e6e31a8da84306ba403a231bd6
src/main/res/drawable/widget_palette_neutral_3_root.xml,drawable,278,e8d4475432cd835e5d2651523e362aa76d089ebb018ad71bc4080299f6a3eb09
src/main/res/drawable/widget_palette_ocean_0_root.xml,drawable,278,4ab72e60f6411c2e63df965e3ed6edd48283ceac5a34353fde3bdc7a4fb02dfb
src/main/res/drawable/widget_palette_ocean_1_root.xml,drawable,278,9ab2bda5ab63181791880e4a05203176d9187881022884b3a538b605e7da0814
src/main/res/drawable/widget_palette_ocean_2_root.xml,drawable,278,8aaaa9467574ba02bc8a9c3ea7a821db346de0ebc22e1f342e651be42a9d30d1
src/main/res/drawable/widget_palette_ocean_3_root.xml,drawable,278,ec9f6db8ee37925eefe2dde0155ac111742997dd1422aa56476e06b734d2418b
src/main/res/drawable/widget_palette_olive_0_root.xml,drawable,278,930c34b451d9a0e2eb711a2e1be6426678fc9ab5d18d90f9f231acc8106b5af5
src/main/res/drawable/widget_palette_olive_1_root.xml,drawable,278,6f3975cef945f91fd0c57c920030f9779b1bb49a299ffd74f950016d6da1b3fd
src/main/res/drawable/widget_palette_olive_2_root.xml,drawable,278,ef087aa0c41ce5f380a62fde7565c6efd0d67bd7c6ded2ea44a40cf07dcbe776
src/main/res/drawable/widget_palette_olive_3_root.xml,drawable,278,2deeb4fc9d521c1fad35f4b21fc267980a7add2e70d7459ea2f02bbd501e3905
src/main/res/drawable/widget_palette_orange_0_root.xml,drawable,278,867a04005b9318a34a198500c9725a65440b1650024b82320f233247091e08a0
src/main/res/drawable/widget_palette_orange_1_root.xml,drawable,278,a64f3bcb33e7528aeb001def7b76c1dc667888c14fd11f3c25ce1093ef0676ad
src/main/res/drawable/widget_palette_orange_2_root.xml,drawable,278,ad95b0dd10128d20e61fc9000c642a472ab9b087620e12e5e1d08aac6b667fe3
src/main/res/drawable/widget_palette_orange_3_root.xml,drawable,278,ef911199ea1862f99cd3ae0673a73780b1788330e7c846e6f51794847af1eea8
src/main/res/drawable/widget_palette_peach_0_root.xml,drawable,278,fdf4bae49a16ce88194bd84bee451408a6fed7acda61424aac9c0d1bfe3cfb3f
src/main/res/drawable/widget_palette_peach_1_root.xml,drawable,278,4a9838633e4f1f93dadf4b5611364d97837833489f39400fb86df2bcd3bd3863
src/main/res/drawable/widget_palette_peach_2_root.xml,drawable,278,2701cb97360535918ec68742b435e55aa358f48d82f0913df7446af1d4a17c7a
src/main/res/drawable/widget_palette_peach_3_root.xml,drawable,278,c38bddf6ea64b6eb5dc88c531bfe3b041e546e5b06c4bb75d6bc46c0596e0102
src/main/res/drawable/widget_palette_plum_0_root.xml,drawable,278,9132324a222c9b96cee03b7d2716c228c6781e5a56eb94c5d35b7e8847364de7
src/main/res/drawable/widget_palette_plum_1_root.xml,drawable,278,83e2ab82cdf626677b38eace4de4aaf7066f8f2105b0b64881c43f24ffd0b692
src/main/res/drawable/widget_palette_plum_2_root.xml,drawable,278,c0ab3ec3e223bf2eb2bf573beab4c7746e74b50429adb5c495a71770f3621705
src/main/res/drawable/widget_palette_plum_3_root.xml,drawable,278,299f3b772d6e8c847c069459e4294f6915fbc9fa1fe5c2760396a11fe4469379
src/main/res/drawable/widget_palette_rose_0_root.xml,drawable,278,c5c26d4a083777fecc3f93cd203d804a829e70f02b0b40aa9500b03d6df8e90d
src/main/res/drawable/widget_palette_rose_1_root.xml,drawable,278,0efd60883cf67669abdc4cae3a69e5c4b459454165234cc5a71243d55ac61d32
src/main/res/drawable/widget_palette_rose_2_root.xml,drawable,278,105f63559bc1edf38e9e646b2e7ee550a8c20d8fd733be201de507e3d80a2e1e
src/main/res/drawable/widget_palette_rose_3_root.xml,drawable,278,5db8e8f92be2e52220e40b20c2f0105b06caec74f7947868711b3117e8216815
src/main/res/drawable/widget_palette_sage_0_root.xml,drawable,278,b2b5d77a363f7ee6f98907bef219070774e1684b714d9975da670d1133b6fa1f
src/main/res/drawable/widget_palette_sage_1_root.xml,drawable,278,8e2d92fd616c8c33c3018194acddee5e24c3fce21b7b93337b17809ddb1b64fb
src/main/res/drawable/widget_palette_sage_2_root.xml,drawable,278,0bb9792b7f5c98b6d8183b680476232a2d35f61d47587ea52b6ff4fa32bd54ed
src/main/res/drawable/widget_palette_sage_3_root.xml,drawable,278,f2ef2944312f3e08e20088ab524d4cb2cd493608f72c1458ffdc0ea0265ed74f
src/main/res/drawable/widget_palette_sand_0_root.xml,drawable,278,471ba8d34b2050fcfbfa8bfd09fb81f8954bb60d8b2001276767896eefae97e3
src/main/res/drawable/widget_palette_sand_1_root.xml,drawable,278,8a82d70d7ffa74535c7f0786610d7b1ea6da825e7d7e4fe1916a7cc908d7f080
src/main/res/drawable/widget_palette_sand_2_root.xml,drawable,278,4068d9c063b204387706d1f54a652d3d1c52594d80755f45b7e4095354fcf686
src/main/res/drawable/widget_palette_sand_3_root.xml,drawable,278,dfdf51757c1aad3a3ada4f5d32ed4451c82a2a3e05b37aeb83e48daf136da3c0
src/main/res/drawable/widget_palette_sky_0_root.xml,drawable,278,8425710b027a0547d94692af6fbb1eb7d2c350ec518d29cee8e8fad0ef95e989
src/main/res/drawable/widget_palette_sky_1_root.xml,drawable,278,322780d96831221b5c53c35992008a205663493456aa460af06d33bcd61ff618
src/main/res/drawable/widget_palette_sky_2_root.xml,drawable,278,a451975172100ec86a81599659d4b966ce669fd9c93a7217270bef5b2a4d1864
src/main/res/drawable/widget_palette_sky_3_root.xml,drawable,278,7be3e6877179a7da675b91464dbe30e96d0980fad359e64d1be2a63f67334d1d
src/main/res/drawable/widget_palette_soft_pink_0_root.xml,drawable,278,5c69e3bc1269dc961c07171177219975ab52961c5b1889f28bfe364ef923fd39
src/main/res/drawable/widget_palette_soft_pink_1_root.xml,drawable,278,6354feb7354ced73642979ffd9d45817f6ad0c3d9a47156d2ec6f69a879a241e
src/main/res/drawable/widget_palette_soft_pink_2_root.xml,drawable,278,e40b84ea983fdeb01d64f66ccf033afcd230c841077b06bedbf40ba067d03fed
src/main/res/drawable/widget_palette_soft_pink_3_root.xml,drawable,278,d7b20ad43f35fbac9f854504c13f0701810dd1746da4890ee06935f6147a3211
src/main/res/drawable/widget_palette_sun_0_root.xml,drawable,278,4b79a1e6c8e52f1d07b84810f448bd376e2f354698a9919b8c387ca1a19cca15
src/main/res/drawable/widget_palette_sun_1_root.xml,drawable,278,64c50e9551a3fb9a4ebfba1fcf652c825651737a1c19d66c3def06f523b8949e
src/main/res/drawable/widget_palette_sun_2_root.xml,drawable,278,fde41d397dcd65e60b0105ecdfd64efc257d35b9bf5c3b48f17e5e961b31a446
src/main/res/drawable/widget_palette_sun_3_root.xml,drawable,278,9cec6d1ab04244182427ff3ba4b0c58c65d8f878972a7cb224e0caee6b8c2103
src/main/res/drawable/widget_palette_sunset_0_root.xml,drawable,278,c13dfb88c186e6783f535e1df5c05b5640f04f3ed2bb7cacc48ebd8dae5d5166
src/main/res/drawable/widget_palette_sunset_1_root.xml,drawable,278,da055c8747f14e1cacb9ba45b7c702e2d47a41ac906bfba2b94d012d4f5c83d4
src/main/res/drawable/widget_palette_sunset_2_root.xml,drawable,278,028dc34809344a77b66f9e0f59ee08b76c28167072621bd3a2c005f2e07085c3
src/main/res/drawable/widget_palette_sunset_3_root.xml,drawable,278,5517cd25af3a4644187ff1a21e472037c3558b5a0bc1d10445cb1fc1ce6c789e
src/main/res/drawable/widget_palette_terracotta_0_root.xml,drawable,278,949ced07ce004de55a006d8b43231b9779d4a3bbc8301e55ca03e848687bffc9
src/main/res/drawable/widget_palette_terracotta_1_root.xml,drawable,278,dd8a9d05aedc882981bede0de61d2e7a44a0c6c89a41f58ed80807fe58c69025
src/main/res/drawable/widget_palette_terracotta_2_root.xml,drawable,278,e05937c9adf1e99b45ef0fca54610ba53e975d1d5382e072d4f56e4dcbb30c48
src/main/res/drawable/widget_palette_terracotta_3_root.xml,drawable,278,83c725d744ad6a5b445071ca59ad406e238a373ffdd957dbf1f58c2acb7ea49e
src/main/res/drawable/widget_palette_turquoise_0_root.xml,drawable,278,35976f11108a6419fa72d5f295c8a296b29b9bd7c835c2584e2361fcb52f5901
src/main/res/drawable/widget_palette_turquoise_1_root.xml,drawable,278,f9bbec38deb121c35ed24f94ee1155b182f156661d70f8f96f65396683e6351a
src/main/res/drawable/widget_palette_turquoise_2_root.xml,drawable,278,6d571b7804027480e3532a23823b753ff5c69d85a2a1c1c47ea0797fd7e43cd3
src/main/res/drawable/widget_palette_turquoise_3_root.xml,drawable,278,fcae0dd8e54974ce0510a843e132ca132c76c9d5195f28e8f76b5f8c713d36cd
src/main/res/drawable/widget_palette_violet_dusk_0_root.xml,drawable,278,70343d9f1a7648ac85d430ef0d3e412c4aea9463a69909f4772423dbea572571
src/main/res/drawable/widget_palette_violet_dusk_1_root.xml,drawable,278,7730dbed4ed3ccf850eb59a9463ad31f5f159a211c89aacefab60e8185628f84
src/main/res/drawable/widget_palette_violet_dusk_2_root.xml,drawable,278,890b9b3804ad9e39983253946638c37c6c904322407524f1f36c0435a1e099b0
src/main/res/drawable/widget_palette_violet_dusk_3_root.xml,drawable,278,e842e46afad8af6da9b2ef539d9c3b432e13314d5fa346e2651f11e26d961624
src/main/res/drawable/widget_palette_vivid_orange_0_root.xml,drawable,278,3ec3b44421b01c51fb1c6e4448fe94bf30eba780a1fbeafd9d067abefecc3f5d
src/main/res/drawable/widget_palette_vivid_orange_1_root.xml,drawable,278,eb3dd9fd1cf36b2b1f340a72826870b4d5f30ae2b56e5885097fd41b2b3f8ad0
src/main/res/drawable/widget_palette_vivid_orange_2_root.xml,drawable,278,a646f8db010036f059d4518e9f72ab273be7a5f4628753c2b007509ad7abcc3d
src/main/res/drawable/widget_palette_vivid_orange_3_root.xml,drawable,278,030be513b9d45aa5668f5973e50553364c7abbb6317bd3eb1ccfaed8ef25be1a
src/main/res/drawable/widget_palette_warm_0_root.xml,drawable,278,f5842bdd16caa93d29ebfe01aa7b78f7d4068519bec4e3a75ee90316cc0dd81a
src/main/res/drawable/widget_palette_warm_1_root.xml,drawable,278,c78e929d587539ec41e3d666aa60f4926090c666461b1d981f00bd013d872b76
src/main/res/drawable/widget_palette_warm_2_root.xml,drawable,278,764988377c482d5ca32032b6257eeccfbe3eb712ea75617ee8196d54753b6362
src/main/res/drawable/widget_palette_warm_3_root.xml,drawable,278,1c908bad1eca05701524de54920acfe993253979cccfa5abf0e1db869c9e33d0
src/main/res/drawable/widget_palette_wine_0_root.xml,drawable,278,53e7365b9501e11a560c5fbdbcb67e9ff10a0a6f568c6f5255cdce96a24a7ff0
src/main/res/drawable/widget_palette_wine_1_root.xml,drawable,278,53a46015856243f731080e2a9d378d79d5607da05e2357bd5d0b8e5baf698c50
src/main/res/drawable/widget_palette_wine_2_root.xml,drawable,278,4abffea48bd218cd8770ddcad6f2d25c0fc1d01d7186138983fa003475aa99d4
src/main/res/drawable/widget_palette_wine_3_root.xml,drawable,278,71e7af6e2d33a8b38a2faf35e82c20e9e1052dc056238cececf6eb1a57e47add
src/main/res/drawable/widget_panel_card_dark.xml,drawable,280,41eebcb917155d76af8537ed995e6123165f06556eb3c5375cacc7dc0dde455f
src/main/res/drawable/widget_panel_card_light.xml,drawable,280,db68a4562912a55991461d33803bc3402dab41486855ea7313f35598cb424ec3
src/main/res/drawable/widget_surface_screen_dark.xml,drawable,278,8a62aa503546997fad7643c8218cc0da7d3e6c12a7566c4f5e33515cd15f9d27
src/main/res/drawable/widget_surface_screen_light.xml,drawable,278,821043ca20aa8aebb0a95a732d6acab2c5911d814bea0151eab114d9d3208530
src/main/res/drawable/widget_thumb_background_dark.xml,drawable,280,f9c52fb084c5e673b5d8e25fbdaca43f07200464c9f778458376663868da8ea8
src/main/res/drawable/widget_thumb_background_light.xml,drawable,280,c89919fa784b5c19e49a3b03052f5995e8cd2f144af2413d0da1c160d899343e
src/main/res/drawable/widget_thumb_placeholder.xml,drawable,508,4329f163e0ec4734b575b30456a350a7a78f5ae3dec6f52782c799ea26f29100
src/main/res/drawable-nodpi/splash_icon_hires.png,drawable-nodpi,893099,9a2b4a7748937059674dd6b73e5e4faaec0f0cac3267d306d98ae570c84909c2
src/main/res/drawable-nodpi/widget_preview_favorites.png,drawable-nodpi,14810,b42b6f7e30221fb44d6fea777b45648c9691235c6a00bb89f7bfafad07eaf599
src/main/res/drawable-nodpi/widget_preview_focus_note.png,drawable-nodpi,21759,d61623cf149a70182e2faa072145e21f61c67042f73021cdaf0ed13cf6c23adc
src/main/res/drawable-nodpi/widget_preview_quick_note.png,drawable-nodpi,8463,7c68afcfda426b33dd1fdff37184884dc3412e7942f85a5c6023b7e6fb9e114c
src/main/res/drawable-nodpi/widget_preview_recent_notes.png,drawable-nodpi,14196,84ba17db54aba7197a7a76ccc71e8d1b438779d4974b7f1428b890266a3392fc
src/main/res/font/google_sans_bold.ttf,font,117916,baf49bbad31bba9afb9f18b2feff9871aa248548bf3e15b58ececde099fb1dfa
src/main/res/font/google_sans_bold_italic.ttf,font,121080,a8a76291a96f1d2a0573c230cc89f90e63c7785b9348ebea264be73c1417eca3
src/main/res/font/google_sans_flex.ttf,font,4607592,eae5ed6ddefbd44ab9693b84454ce46f3f2de0fb4f7cc5b54138c50c5b347d70
src/main/res/font/google_sans_italic.ttf,font,121280,fbcd6873e25aeea086ba2d484da246f147ffd680c8496876bf96478a05608e11
src/main/res/font/google_sans_medium.ttf,font,118508,0cdf0063c8c613033b911b0eb7162aa0a3931b4129ba193163e71dc7d8e16e4b
src/main/res/font/google_sans_medium_italic.ttf,font,121216,1430778b122974a2459ef0dafebf2f693f7d283c284d68d934cc3e13ff2e19a0
src/main/res/font/google_sans_regular.ttf,font,119984,974ee8402aed7391f8ed35155db12950697bcbbe3ad01abfb81718b65cb1960d
src/main/res/layout/notification_reminder_expanded.xml,layout,3050,b92f0b375b0d97d73fe612cd9b158e021d30248b7208f20cafa6268a430db474
src/main/res/layout/notification_reminder_heads_up.xml,layout,2574,d9da4f3e81054a018a91c154d24bae5775da02294404edcfa7571a5f07de298b
src/main/res/layout/preview_01_notes.xml,layout,19739,3d1fbbe0ab42ab2b6e73f312125f00b89f6b99e475a51beb2b1983d8089e3deb
src/main/res/layout/preview_02_note_editor.xml,layout,17251,f6de43a015d281deaecc010d5959e781e794db50981a3b562c032ec594376ce0
src/main/res/layout/preview_02b_note_editor_recording.xml,layout,17524,e4d7d104b5e556b79097bd1d92a1ad375d43056ac581113a3a5b7946de547650
src/main/res/layout/preview_03_note_detail.xml,layout,12562,2b0f45296f2aed6a77ce827c01acee48a78b62c8823d5241a2554c3f9b79c3fb
src/main/res/layout/preview_03b_note_delete_dialog.xml,layout,1744,f123a2f78505dbb18a4912511fdcfdd6c69905f4b2be147a1fc5ac7895e29dca
src/main/res/layout/preview_04_settings.xml,layout,161303,ad44b1be7a0810dfb30d7fa85ac36038514debf069559bd2b75b9eb6ce55646f
src/main/res/layout/preview_04b_settings_personalization.xml,layout,26488,468e04c93416a3ee405062e4d831c16d1102b7ba48f019666eb1702206854633
src/main/res/layout/preview_04c_settings_options_menu.xml,layout,18285,0eea298be5f2dccf8aeb854e4a60ff512b1cecd77fb47efee4ac55fef788ac3d
src/main/res/layout/preview_04d_settings_sound_haptic.xml,layout,8918,86c30abf7c1e46d325234888df6b3005f2682ce1831907008a354ff1ea56657e
src/main/res/layout/preview_05_attachment_viewer.xml,layout,2822,a55967b602253a53012ab7ebb14631d74565cd8695430b03992c8bf2cec5e5ff
src/main/res/layout/preview_05b_attachment_image.xml,layout,1639,779394c5573f3cc9df7e4531373b6034baac9d3c5b37cdc5dc72cbaee67bc044
src/main/res/layout/preview_05c_attachment_video.xml,layout,2526,76060860ba17913f7bf79bf5b951a0441c85f7f67ed13044d4c3da21b9be9bd0
src/main/res/layout/preview_05d_attachment_audio.xml,layout,2873,5e7e40208ecbf729ee7f2e7ffd56421c969c46249c77f6015d859119b767ce2d
src/main/res/layout/preview_05e_attachment_text.xml,layout,1760,042bcf400cc5192b60a861aae33c206a1f7f40db2b6b387c32afebd0ccd51ed2
src/main/res/layout/preview_05f_attachment_office.xml,layout,2458,f06cab41df84688c844a87e6546d2e47484d07448f145a09559edcd4b40bf158
src/main/res/layout/preview_05g_attachment_generic.xml,layout,2632,5d6d8f8223c9636fa1c8b96990b4db1c3b382b7bc2954e4138e8ec37f4539c14
src/main/res/layout/preview_06_note_options_menu.xml,layout,5153,0f0b60307a8ac6dc437a36e59eb87d47848b79f8c89b35a48003e378a931272f
src/main/res/layout/preview_06b_priority_menu.xml,layout,3242,645bbec483b2084793212f0d399435c2cf0b1b9371f00fe2ed4045de5ec4f126
src/main/res/layout/preview_06c_color_menu.xml,layout,9603,57f288d6738a3986f70fc27979a75edd13e7d56201e4242e7c3d8082a2637fd5
src/main/res/layout/preview_06d_move_menu.xml,layout,1956,879ac22fecf9bf657f2f37d0fcd752a94e4ede058c335b5eadcbf9a194c5be43
src/main/res/layout/preview_07_settings_transition_dropdown.xml,layout,8107,d1c0742dbf43e1146b38b1f51b4b427286b2f592273886b50ba734c3b1d6804d
src/main/res/layout/preview_08_notes_empty.xml,layout,2538,3ce43d4c36528464d64634cc32dde0f9668c6f2e97e617633a47a04d93aa591a
src/main/res/layout/preview_09_notes_search.xml,layout,10356,1a1e93d5a019f8f3e56105c33385e60145a01434d4cd47916be89287fbe4e41a
src/main/res/layout/preview_10_notes_one_column.xml,layout,6698,9d6b6ceb40c050e36c8ac9b47d82b09f19f3444b4c93f45d5b0a0e52f0ebe06d
src/main/res/layout/preview_11_notes_three_columns.xml,layout,5953,dca4e6c39d0db1aecfcde290d262bf6ee1ff36ff5d7aa5c4908d007af8bad559
src/main/res/layout/preview_12_note_card_attachments.xml,layout,6662,181127496cf4ca2d20724f75d33bc5f049f86f0314f3ef7232bd9bf39a353ea7
src/main/res/layout/preview_13_link_previews.xml,layout,10005,a37af95ada78e5264f3dbe003b8c5c32477239b0ecfe2dd46d3bd00e3c7a190e
src/main/res/layout/preview_14_note_editor_attachments.xml,layout,7961,ca821f45d05ad897325269775ada0ddbbff4dc70ebeb1e9997bd307ffba5b56e
src/main/res/layout/preview_15_note_editor_edit_mode.xml,layout,6006,55eedf3cb94515ef9f5ba1c53c5ca66cb6184b0fa4d209fc4e8afb1772254570
src/main/res/layout/preview_16_note_detail_media.xml,layout,6714,519aa48ffe037b6b72ba9518279ac0d0174df01097a8097048600aeb13f2792d
src/main/res/layout/preview_17_note_detail_files.xml,layout,5604,4b12a2317ae4dbc9622c51addaca042c25df47513ecc4b34caa13dc05ab13291
src/main/res/layout/preview_18_settings_appearance_text.xml,layout,8748,45e1dbc1dc69cd01fec4c30de4fe69e2d84de63aca936888c54b56f02d6d32a2
src/main/res/layout/preview_19_settings_backup_restore.xml,layout,4731,75c7f4eaef756d1dd82d467e4a9e5aef7de8b08e47511111acb84b8a29e42cf6
src/main/res/layout/preview_20_settings_card_layout.xml,layout,8914,55061a5d7bbdf09925122b1aca3ab059c85031dd0710669f7ce37f5352429bc1
src/main/res/layout/preview_21_settings_performance_motion.xml,layout,6823,2e77867c7cb72fd7b7bbf7ab1133b103d84fbff9ebab54739ae49b59ebd803e1
src/main/res/layout/preview_22_settings_palette_tones.xml,layout,10706,277cbe96749be954ed5806b18ea6a84c5cf7d481259c361a69efba5e8074b582
src/main/res/layout/preview_23_development_info.xml,layout,15043,30e77d645f96c2dcb84f6df38e46d828d23d7eaef2d7ef27f53064d2e4a21171
src/main/res/layout/preview_24_source_code_info.xml,layout,9360,20b56744d72fb4e380049402e8e0a96c36346f56ea1c8091529c14745c2c1606
src/main/res/layout/preview_25_settings_basic_profile_mode.xml,layout,8121,8f10f67ebcc1d66306b0877f658a830dd37280cfccc170f6bf33b539a870c654
src/main/res/layout/preview_26_settings_advanced_profile_mode.xml,layout,10441,b7478c85493d1fc6d700348a6aa31fd044d14cbe6a7858e2cebe17856b611984
